TITLE = "Cavity Field Data"
variables="x(m)""y(m)""p(N/m^2)""u(m/s)""v(m/s)""p-exact""u-exact""v-exact""DE-p""DE-u""DE-v"
zone T="n=1"
I= 65 J= 65
DATAPACKING=POINT
4.843750e-02 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 9.830933e-01 4.520587e-01 6.851426e-01 -1.817595e-01 -4.520587e-01 -6.851426e-01
4.921875e-02 7.812500e-04 8.013338e-01 0.000000e+00 0.000000e+00 9.863770e-01 4.504322e-01 6.841414e-01 -1.850432e-01 -4.504322e-01 -6.841414e-01
5.000000e-02 7.812500e-04 8.013338e-01 4.487840e-01 6.831256e-01 9.896383e-01 4.487840e-01 6.831256e-01 -1.883045e-01 0.000000e+00 0.000000e+00
0.000000e+00 1.562500e-03 8.013338e-01 5.049079e-01 7.165305e-01 7.493977e-01 5.049079e-01 7.165305e-01 5.193612e-02 0.000000e+00 0.000000e+00
7.812500e-04 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.534707e-01 5.050462e-01 7.165221e-01 4.786310e-02 -5.050462e-01 -7.165221e-01
1.562500e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.575434e-01 5.051544e-01 7.164970e-01 4.379045e-02 -5.051544e-01 -7.164970e-01
2.343750e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.616153e-01 5.052325e-01 7.164551e-01 3.971857e-02 -5.052325e-01 -7.164551e-01
3.125000e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.656860e-01 5.052805e-01 7.163964e-01 3.564782e-02 -5.052805e-01 -7.163964e-01
3.906250e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.697553e-01 5.052985e-01 7.163210e-01 3.157858e-02 -5.052985e-01 -7.163210e-01
4.687500e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.738226e-01 5.052863e-01 7.162289e-01 2.751124e-02 -5.052863e-01 -7.162289e-01
5.468750e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.778877e-01 5.052442e-01 7.161200e-01 2.344616e-02 -5.052442e-01 -7.161200e-01
6.250000e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.819501e-01 5.051720e-01 7.159944e-01 1.938373e-02 -5.051720e-01 -7.159944e-01
7.031250e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.860095e-01 5.050698e-01 7.158521e-01 1.532433e-02 -5.050698e-01 -7.158521e-01
7.812500e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.900655e-01 5.049377e-01 7.156930e-01 1.126833e-02 -5.049377e-01 -7.156930e-01
8.593750e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.941177e-01 5.047758e-01 7.155173e-01 7.216110e-03 -5.047758e-01 -7.155173e-01
9.375000e-03 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 7.981658e-01 5.045839e-01 7.153248e-01 3.168045e-03 -5.045839e-01 -7.153248e-01
1.015625e-02 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 8.022093e-01 5.043623e-01 7.151157e-01 -8.754888e-04 -5.043623e-01 -7.151157e-01
1.093750e-02 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 8.062480e-01 5.041109e-01 7.148899e-01 -4.914115e-03 -5.041109e-01 -7.148899e-01
1.171875e-02 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 8.102813e-01 5.038299e-01 7.146474e-01 -8.947459e-03 -5.038299e-01 -7.146474e-01
1.250000e-02 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 8.143090e-01 5.035192e-01 7.143884e-01 -1.297514e-02 -5.035192e-01 -7.143884e-01
1.328125e-02 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 8.183306e-01 5.031791e-01 7.141127e-01 -1.699680e-02 -5.031791e-01 -7.141127e-01
1.406250e-02 1.562500e-03 8.013338e-01 0.000000e+00 0.000000e+00 8.223459e-01 5.028094e-01 7.138204e-01 -2.101205e-02 -5.028094e-01 -7.138204e-01
